ad_id,campaign_id,headline_text,body_text,call_to_action,platform,placement,ad_format,category,impressions,clicks,conversions,spend,ctr,cvr,cpc,cpa,high_performer
enriched_ad_0113,campaign_030,In The Wings,,,,,video,,80699,2171,164,1433.16,0.026902439931101998,0.07554122524182405,0.6601381851681253,8.73878048780488,1
enriched_ad_0114,campaign_047,Advance Your Career,Master in Liberal Arts Offered online and on campus UNIVERSITY OF ST. THOMAS Learn More Sadels,,,,image,education,80192,1989,241,602.77,0.024802972865123705,0.12116641528406234,0.3030517848164907,2.5011203319502076,1
enriched_ad_0115,campaign_016,LEGO VIP Weekend,Is coming on 11/20-11/21 Learn more >,,,,image,entertainment,25388,487,48,141.96,0.019182290846069008,0.09856262833675565,0.29149897330595487,2.9575,0
enriched_ad_0116,campaign_043,Rates are Rising... It's a Great Time to Refinance!,"2.990 3.032% INTEREST RATE 30-YEAR FIXED RATE RESIDENTIAL MORTGAGE Loans up to $2 Million, No Paints! * Learn More INSTITUTION FOR SAVINGS Building Stronger Communities Together Since 1820, Member FDIC Member DIFNMLSID #410",*Learn More*,,,image,finance,21974,204,6,634.17,0.009283698916901792,0.029411764705882353,3.108676470588235,105.695,0
enriched_ad_0117,campaign_044,HEROES WERE MADE,"| Sage
Order your copy of this coffee table style book!
Call 814.532.5003
Or visit www.HeroesWereMade.com
tAX & SHIPPING",,,,image,entertainment,60896,1372,140,479.52,0.022530215449290594,0.10204081632653061,0.34950437317784255,3.425142857142857,1
enriched_ad_0118,campaign_045,Just a Pinch Recipes,Discover delicious recipes for dinner. What's For Dinner? Get the perfect recipe to satisfy your cravings.,Get Recipes,,,image,ecommerce,41521,621,62,703.15,0.014956287179981214,0.0998389694041868,1.1322866344605476,11.341129032258063,0
enriched_ad_0119,campaign_033,Family Dinner Delivered,Try delivery or curbside pickup.,Shop now.,instacart,,image,ecommerce,33535,464,45,568.09,0.013836290442820934,0.09698275862068965,1.2243318965517243,12.624222222222222,0
enriched_ad_0120,campaign_043,Superlithium: The Future of Lithium,,Learn More,,,image,ecommerce,69030,1071,81,964.59,0.015514993481095175,0.07563025210084033,0.9006442577030812,11.90851851851852,0
enriched_ad_0121,campaign_039,Investors Bank,Ready for business. Set for banking.,Learn More,,,image,finance,84510,1107,50,2360.16,0.013099041533546326,0.045167118337850046,2.132032520325203,47.203199999999995,0
enriched_ad_0122,campaign_007,Shop Before & After Collection! REPLEN,FREE Picture - Perfect Kit with Purchase $75+ from B&A Collection SHOP NOW,SHOP NOW,,,image,ecommerce,28872,575,41,483.53,0.01991548905513993,0.07130434782608695,0.8409217391304348,11.793414634146341,0
enriched_ad_0123,campaign_006,View Weekly Ads,,,,,image,ecommerce,45195,537,27,471.7,0.011881845336873548,0.05027932960893855,0.8783985102420856,17.47037037037037,0
enriched_ad_0124,campaign_044,Get the Family Caregiving Support You Need,When you're in New Hampshire and require caregiving support for your family.,Learn More,,,image,ecommerce,39605,582,35,696.68,0.014695114253250853,0.06013745704467354,1.1970446735395188,19.905142857142856,0
enriched_ad_0125,campaign_050,"Lom - Easier Access to Care Anytime, Anywhere",Learn More About Horizon. Horizon is part of Blue Cross Blue Shield of New Jersey and operates as an independent licensee under the Blue Cross Blue Shield Association.,Shop Now,facebook,,image,healthcare,96591,1844,111,2526.69,0.019090805561594766,0.06019522776572668,1.3702223427331888,22.762972972972975,0
enriched_ad_0126,campaign_022,Operating Engineers Local 825,Building roads & bridges in Illinois to keep us moving. UNION NOTENIEN LABO OP LENIONS BULIS 825 OWNIA BETTER BUILDING BEGINS HERE.,,,,image,ecommerce,31747,365,32,564.44,0.011497149336945223,0.08767123287671233,1.5464109589041097,17.63875,0
enriched_ad_0127,campaign_025,NJ Spotlight News,"Support Statewide Journalism. Be a sponsor. On-air, online, live events.",,,,image,entertainment,22848,560,54,188.72,0.024509803921568627,0.09642857142857143,0.337,3.4948148148148146,1
enriched_ad_0128,campaign_005,Get The Guide to Analytics,Discover the power of analytics with our comprehensive guide. Cloud Marketing and Snowflake deliver on your promise.,Learn More,facebook,,image,ecommerce,33313,490,27,520.26,0.014708972473208657,0.05510204081632653,1.0617551020408162,19.26888888888889,0
enriched_ad_0129,campaign_032,YOUR LOUISIANA IN TREASURER,Connecting You to Your Money! Search your name Louisiana Unclaimed Property,,,,image,ecommerce,62544,1074,81,790.17,0.01717191097467383,0.07541899441340782,0.7357262569832402,9.755185185185185,0
enriched_ad_0130,campaign_013,J&B Firearm Sales,,,,,image,ecommerce,63641,1271,107,982.02,0.019971402083562483,0.08418568056648308,0.7726357199055861,9.177757009345795,1
enriched_ad_0131,campaign_021,ON SALE NOW! OUTSTANDING DEALS CRAZY FAST SHIPPING,,SHOP NOW!,,,image,ecommerce,63010,888,62,859.73,0.014093001110934773,0.06981981981981981,0.9681644144144145,13.866612903225807,0
enriched_ad_0132,campaign_018,Scribble Hub,Read thousands of novels for free!,,,,image,entertainment,64403,1206,182,426.64,0.018725835752992873,0.15091210613598674,0.35376451077943616,2.344175824175824,0
enriched_ad_0133,campaign_008,WORLD'S BEST CAT LITTER GO NATURALLY SAFE. SWITCH TODAY,,Switch Today,,,image,ecommerce,93514,1308,117,1640.62,0.013987210471159398,0.08944954128440367,1.254296636085627,14.022393162393161,0
enriched_ad_0134,campaign_007,Special Discounts for Veterans,Ask us about our special discounts for Vets! • Assisted Living Secure Memory Care Respite Care The Willows At Meadow Branch Click To Schedule A Visit &,,,,image,ecommerce,49837,917,74,625.26,0.018399983947669403,0.0806979280261723,0.6818538713195201,8.44945945945946,0
enriched_ad_0135,campaign_040,Free Checking with eStatements,"FDIC Centier offers Free Checking, Nationwide ATMs, Online and Mobile Banking. All the benefits:",Learn More,,,image,ecommerce,77743,1496,99,796.16,0.0192428900351157,0.0661764705882353,0.532192513368984,8.042020202020202,0
enriched_ad_0136,campaign_009,Support & Advice for Caregivers,,GET STARTED,,,image,ecommerce,82350,1274,95,1457.29,0.015470552519732847,0.07456828885400314,1.1438697017268447,15.339894736842105,0
enriched_ad_0137,campaign_016,NEXT ADVENTURE is proud to be Oregon's alternative outdoor store!,"We're your one-stop-shop for camping gear and more! We have rentals, tuning, used gear too. Shop our four locations or next adventure.net",,,,image,ecommerce,58971,838,64,630.84,0.014210374590900613,0.07637231503579953,0.7527923627684965,9.856875,0
enriched_ad_0138,campaign_041,India Innovation Hero Awards 2021,Congratulations to Winners of 2021 SUSE,,,,image,ecommerce,48931,628,30,583.41,0.012834399460464736,0.04777070063694268,0.9289968152866241,19.447,0
enriched_ad_0139,campaign_044,Unwrap the Joy of Oprah's Favorite Things,Discover and shop for your favorite items from Oprah Winfrey. Find everything you need to make life more joyful on Amazon.,Shop now!,amazon,,image,ecommerce,85732,1272,128,1195.73,0.014836933700368591,0.10062893081761007,0.9400393081761006,9.341640625,0
enriched_ad_0140,campaign_005,AMAZON ORIGINAL STORIES,ΚΕΚΕ Palmer with Jasmine Guillory Southern Belle Insults Prime members read and listen for free KEKE Palmer Palmer SALSA 4Chelicas Keri on Werk Week My Dear Friend Janet of Lady Mi Palmer Palmer Sophie Dreams Big,,,,image,,43132,894,76,421.89,0.020727070388574607,0.08501118568232663,0.47191275167785235,5.551184210526316,1
enriched_ad_0141,campaign_002,Shapeways,Custom pricing on 3D printing. Get a quote.,,,,image,ecommerce,39593,435,23,661.33,0.010986790594296972,0.052873563218390804,1.5202988505747128,28.753478260869567,0
enriched_ad_0142,campaign_024,Marketing Solutions,We know a few things about getting attention. Email marketing is one. See what else we can do.,,,,image,ecommerce,76876,977,53,1346.66,0.012708777771996463,0.05424769703172978,1.3783623336745139,25.40867924528302,0
enriched_ad_0143,campaign_001,Media Snar - Get Access,REEE www MEDIA SNAR www GET ACCESS atal OSINT FOR SECURITY POI Step-by-step processes for performing OSINT investigations.,,,,image,ecommerce,77638,1201,89,1258.53,0.01546922898580592,0.07410491257285595,1.047901748542881,14.140786516853932,0
enriched_ad_0144,campaign_049,LEBEDA MATTRESS FACTORY OUALITY BEDDING SINCE 1945 WINTER WARMUP MATTRASSES SALE,PillowPlush Start at Only $599 For a Queen Set with Cooling Gel and Memory Foam Plus FREE Local Delivery and a Free Bed Frame with sets $599 or more* Click Here!,Click Here! Get Your PillowPlush Mattress Today!,facebook,,image,ecommerce,92546,1815,133,1133.4,0.01961186869232598,0.07327823691460054,0.6244628099173555,8.521804511278196,0
enriched_ad_0145,campaign_032,WINTER WARM UP,Save $200-$700 on a variety of mattress sets & Adjustable Beds with Power Bases PillowPlush Queen Sets with Cooling Gel and Memory Foam for only $599. LEBEDA Now Only Mattress Factory offers FREE Local Delivery and a Free Bed Frame.,,,,image,ecommerce,63952,1030,101,870.61,0.01610582937202902,0.09805825242718447,0.845252427184466,8.61990099009901,0
enriched_ad_0146,campaign_026,Powerful speeds up to 1 GIG,Xtream Internet starting at $19.99/mo for 1 year FREE installation when you order online.,,,,image,ecommerce,70323,1455,136,1036.16,0.020690243590290515,0.09347079037800687,0.7121374570446736,7.618823529411765,1
enriched_ad_0147,campaign_006,XTREAM - Powerful Xtream Internet starting at Speeds up to 1 GIG/mo for 1 year,"FREE installation when you order online. *New customers only. Plus taxes, fees, modem rental and activation.",Get started XYKAM,,,image,ecommerce,27862,565,48,355.74,0.020278515540880053,0.08495575221238938,0.6296283185840709,7.41125,1
enriched_ad_0148,campaign_044,New Carbon/Fade Finish Defense,Shop Now for the latest in defense gear with our new carbon/fade finish.,SHOP NOW,,,image,ecommerce,86886,1028,103,1347.66,0.011831595423888773,0.10019455252918288,1.3109533073929962,13.084077669902914,0
enriched_ad_0149,campaign_047,BÄRSkin TACTICAL HOODIE,Wildly comfortable. All-season protection.,Get 60% Off,,,image,ecommerce,57221,1180,122,877.3,0.020621799688925396,0.10338983050847457,0.7434745762711864,7.190983606557377,1
enriched_ad_0150,campaign_030,Master Cooler Master Make It Yours,Explore the MASTERAIR series with our latest COLD DARK FORCE model. Experience ultimate cooling performance tailored to your needs.,Shop Now,,,image,electronics/ecommerce,59402,1136,60,834.13,0.01912393522103633,0.0528169014084507,0.7342693661971831,13.902166666666666,0
enriched_ad_0151,campaign_044,MSI CLUTCH GM41 LIGHTWEIGHT WIRELESS,,,,,image,electronics/electronics/gaming/mice/usb-mice/msi-clutch-gm41-lightweight-wireless-usb-mouse-psa-v2,39333,519,47,415.87,0.013195027076500648,0.0905587668593449,0.801290944123314,8.848297872340426,0
enriched_ad_0152,campaign_039,PRO FOOTBALL CHALLENGE,"2021 SIGN UP TODAY FOR A CHANCE TO WIN A 55"" TV! CLICK TO ENTER SPONSORED BY m OZARK TRADING",CLICK TO ENTER,,,image,entertainment,31880,814,98,270.08,0.025533249686323714,0.12039312039312039,0.3317936117936118,2.7559183673469385,1
enriched_ad_0153,campaign_049,PRO FOOTBALL CHALLENGE,"2021 SIGN UP TODAY FOR A CHANCE TO WIN A 55"" TV! CLICK TO ENTER SPONSORED BY OZARK TRADING",CLICK TO ENTER,,,image,entertainment,32059,832,86,270.45,0.025952150722106118,0.10336538461538461,0.3250600961538461,3.144767441860465,1
enriched_ad_0154,campaign_018,Packers Weekly Giveaway,,Enter Now,,,image,ecommerce,20246,345,28,288.75,0.01704040304257631,0.08115942028985507,0.8369565217391305,10.3125,0
enriched_ad_0155,campaign_028,Elite Care for Every Body,"Learn More about beliIn Health, TitleTown Sports Medicine & Orthopedics.",,,,image,healthcare,33915,357,22,870.46,0.010526315789473684,0.06162464985994398,2.438263305322129,39.56636363636364,0
enriched_ad_0156,campaign_026,Events are a business-critical opportunity,It's time your marketing acted like it Learn More,,,,image,ecommerce,82767,998,98,1111.44,0.012057945799654452,0.09819639278557114,1.1136673346693386,11.34122448979592,0
enriched_ad_0157,campaign_046,Where Small Leads to Big Stories,Become big stories. Learn more okp.,Learn More,,,image,entertainment,60361,1623,180,376.94,0.026888222527791123,0.11090573012939002,0.23224892174984596,2.0941111111111113,1
enriched_ad_0158,campaign_015,The Practice Biologics for Inflammatory Bowel Disease,Patient Care - Register Today to learn more about our biologic treatments.,Register Now,,,image,healthcare,30647,300,15,476.54,0.009788886351029464,0.05,1.5884666666666667,31.769333333333336,0
enriched_ad_0159,campaign_010,Insights and analysis on technology that is reshaping health care,"Check out the all-new feature series, Collaborative Care: Technology's Evolving Role in Cardiometabolic Health Learn More ENDOCRINOLOGY NETWORK Practical Cardiology™",Learn More,,,image,healthcare,74639,1380,57,1206.9,0.018488993689626067,0.041304347826086954,0.8745652173913044,21.173684210526318,0
enriched_ad_0160,campaign_038,Insights and analysis on the technology that is reshaping health care,"Check out the all-new feature series, Collaborative Care: Technology's Evolving Role in Cardiometabolic Health Learn More Practical NETWORK Cardiology™ ENDOCRINOLOGY",Learn More,,,image,healthcare,83840,1466,88,1964.32,0.017485687022900764,0.06002728512960437,1.339918144611187,22.32181818181818,0
enriched_ad_0161,campaign_025,GET INSIDE THE GAME,"REDEEM POINTS FOR EXCLUSIVE VIP EXPERIENCES, TICKETS, GIFTCARDS AND MORE! ANAGEM - 3200 12:39 58 VISA APPLY NOW",,,,image,entertainment,27278,607,61,157.2,0.02225236454285505,0.10049423393739704,0.2589785831960461,2.577049180327869,1
enriched_ad_0162,campaign_031,Globalization Partners,Add International Headcount Without The International Headache. Succeed Faster,,,,image,ecommerce,76240,1085,70,1058.18,0.01423137460650577,0.06451612903225806,0.9752811059907834,15.116857142857144,0
enriched_ad_0163,campaign_045,DIGITAL TRENDS Best Fitness Trackers,Read more,,,,image,ecommerce,41190,841,86,679.12,0.020417577081815973,0.10225921521997622,0.8075148632580261,7.8967441860465115,1
enriched_ad_0164,campaign_050,MAST Celebrating 70 Years of Dedication to Caring for Our Community,"Celebrating 70 years of dedication to caring for our community. MAST has been at the forefront since 1951, providing exceptional healthcare services through Olympic Medical Center.",,,,image,healthcare,97004,1479,109,2359.11,0.015246793946641376,0.07369844489519946,1.5950709939148073,21.643211009174312,0
enriched_ad_0165,campaign_036,All-New MC2sc Micro-Compact Magazines,,,,,image,ecommerce,40365,463,35,543.74,0.011470333209463644,0.0755939524838013,1.1743844492440605,15.535428571428572,0
enriched_ad_0166,campaign_008,Virtual Helen Dean King Award Ceremony,"Immune Responses to SARS-CoV-2 November 18, 2021 | 5-6 PM EDT Click To Register Akiko Iwasaki, Ph.D. The Wistar Institute WOMEN & SCIENCE PROGRAM WISTAR.ORG",CLICK TO REGISTER,,,image,education,40091,962,120,354.26,0.023995410441246166,0.12474012474012475,0.36825363825363827,2.9521666666666664,1
enriched_ad_0167,campaign_045,Akiko Iwasaki Ph.D. Awarded Virtual Helen Dean King Prize,"The Wistar Institute honored Akiko Iwasaki, Ph.D., with the prestigious virtual Helen Dean King prize for her groundbreaking work on immune responses to SARS-CoV-2.",CLICK TO REGISTER,,,image,education,58271,1024,92,482.94,0.01757306378816221,0.08984375,0.47162109375,5.249347826086956,0
enriched_ad_0168,campaign_028,LEICA SL2,It's your choice. Order Now LEICA,Order Now,,,image,ecommerce,78043,1543,74,810.96,0.019771151800930257,0.04795852235904083,0.5255735580038886,10.95891891891892,0
enriched_ad_0169,campaign_002,Midas Civil Software,"Advanced bridge design, analysis and modeling",Click here to learn more,,,image,ecommerce,40019,762,69,472.85,0.019040955546115595,0.09055118110236221,0.6205380577427821,6.852898550724638,0
enriched_ad_0170,campaign_039,Exclusively on fubo STREAM LIVE WITHOUT CABLE,,Learn More,,,video,entertainment,61218,1284,198,447.89,0.020974223267666372,0.1542056074766355,0.3488239875389408,2.262070707070707,1
enriched_ad_0171,campaign_041,PROMO CODES AVAILABLE SEE CODES,Capital One Shopping The Coupon-Finding Browser Extension I I I,,,,image,ecommerce,80638,1205,60,1035.78,0.014943326967434709,0.04979253112033195,0.8595684647302905,17.262999999999998,0
enriched_ad_0172,campaign_025,Digital Trends Best Fitness Trackers,,,,,image,ecommerce,90990,1873,173,1134.23,0.02058467963512474,0.09236518953550454,0.6055686065136145,6.556242774566474,1
enriched_ad_0173,campaign_021,NeatInvoices™ One Simple Tool,Every Invoice & Every Payment VOID PAID Sign Up Now It's Free Really!,"Sign up now, it's free....really!",,,image,ecommerce,21856,395,20,219.09,0.018072840409956076,0.05063291139240506,0.5546582278481013,10.9545,0
